Username,Last Name,First Name,Question ID,Question,Answer,Possible Points,Auto Score,Manual Score
adelmanc,Adelman,Candi,Question ID 1,<!--RsQ_001-->Choose the correct words to describe the scatterplot below:<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/strongpositivelinear.jpg alt=image align=bottom border=0></span><br><br>The form of the relationship is [a]. The strength of the relationship is [b]. The direction of the relationship is [c]. There are no outliers. ,"linear,strong,positive",3,3,NA
adelmanc,Adelman,Candi,Question ID 2,<!--RsQ_004-->Choose the correct words to describe the scatterplot below:<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/moderatenegativelinear.jpg alt=image align=bottom border=0></span><br><br>The form of the relationship is [a]. The strength of the relationship is [b]. The direction of the relationship is [c]. There are no outliers. ,"linear,moderate,negative",3,3,NA
adelmanc,Adelman,Candi,Question ID 3,<!--RsQ_006-->Choose the correct words to describe the scatterplot below:<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/weaknegativelinear.jpg alt=image align=bottom border=0></span><br><br>The form of the relationship is [a]. The strength of the relationship is [b]. The direction of the relationship is [c]. There are no outliers. ,"linear,weak,negative",3,3,NA
adelmanc,Adelman,Candi,Question ID 4,<!--RsQ_007-->Choose the correct words to describe the scatterplot below:<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/nonlinearcurve.jpg alt=image align=bottom border=0></span><br><br>The form of the relationship is [a]. The strength of the relationship is [b]. The direction of the relationship is [c]. There are no outliers. ,"non-linear,strong,positive",3,3,NA
adelmanc,Adelman,Candi,Question ID 5,<!--RsQ_008-->Data were collected on the age and sale price of 33 grandfather clocks. The scatterplot is pictured below. <br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/clocks.jpg alt=image align=bottom border=0></span><br><br>&nbsp;<br>Choose the best description of the relationship between the two variables. ,"There is a moderately strong positive linear relationship between the age and sale price of the 33 clocks. In general, older clocks have a higher sale price than newer clocks, but there is a fairly wide range of sale prices for clock of a similar age. ",1,1,NA
adelmanc,Adelman,Candi,Question ID 6,<!--RsQ_013-->Data were collected on the city gas mileage and weight of 57 cars sold in the United States in 2004. The scatterplot is pictured below. <br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/cars2.jpg alt=image align=bottom border=0></span><br><br>Choose the best description of the relationship between the two variables. ,"There is a fairly weak negative linear relationship between the city gas mileage and weight of the 57 cars. In general, cars that weigh more tend to have lower city gas mileage, but there is a wide range of city gas mileage values for cars with similar weights. ",1,0,NA
adelmanc,Adelman,Candi,Question ID 7,<!--RsQ_017-->An engineer wanted to investigate the relationship between the weight and city gas mileage of a car. Data on 2005 models of 16 different cars were collected and the correlation between the two variables was calculated to be r = -0.8922. Which statement correctly describes the relationship between the two variables? ,There is a strong negative correlation between the weight and gas mileage of 2005 cars. ,1,1,NA
adelmanc,Adelman,Candi,Question ID 8,<!--RsQ_019-->An introductory statistics student calculates the correlation coefficient between two quantitative variables to be r = 0. What does this tell you about the relationship between the two variables? ,The two variables have no relationship to each other.,1,0,NA
adelmanc,Adelman,Candi,Question ID 9,"<!--RsQ_027-->For the four scatterplots below, match the values of the correlation coefficient to the appropriate plot.<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/scat10.jpg alt=C:\Users\Amy\Documents\My Dropbox\Stat101 project\Chapter 7\Chapter7 Online\scatterplot for matching 1.JPG align=bottom border=0></span><span style=font-family:'Arial Unicode MS'; color:#000000;>&nbsp;</span> ","Graph A</p>-<p>-0.39</p>,<p>Graph B</p>-<p>0.82</p>,<p>Graph C</p>-<p>-0.97</p>,<p>Graph D</p>-<p>0.62",4,4,NA
adelmanc,Adelman,Candi,Question ID 10,<!--RsQ_030-->Which of the following is a possible value for the correlation coefficient r? ,-0.99,1,1,NA
adelmanc,Adelman,Candi,Question ID 11,<!--RsQ_031-->A teacher wanted to look at the relationship between class attendance and final course grade. He recorded the number of days absent and the final percentage grade for each of his 25 students. He then computed the correlation coefficient between the two variables to be r = -0.98. The appropriate way to report this value is: ,r = -0.98 (no units),1,1,NA
adelmanc,Adelman,Candi,Question ID 12,"<!--RsQ_036-->The October 2005 issue of Consumer Report contains an article on the difference between Environmental Protection Agency mileage ratings and mileage results obtained by Consumer Report in test-track driving. EPA mileage and CR mileage are reported for 10 different vehicle types as miles per gallon. For these 10 vehicles, they computed r = 0.9839. <br><br>Suppose you have been asked to rescale the data to kilometers per gallon. How will this change affect the correlation? ","There will be no effect, r = 0.9839.",1,1,NA
adelmanc,Adelman,Candi,Question ID 13,<!--RsQ_037-->A study conducted in Berlin Germany between 1960 and 1980 found a moderately strong positive linear between the number of storks in the area and the number of at-home births. <br><br>Choose the most appropriate conclusion for these data. ,"There is an association between the number of storks and the number of at-home births, but changing the number of storks will not change the number of home births.",1,1,NA
adelmanc,Adelman,Candi,Question ID 14,<!--RsQ_040-->Studies have shown there is a positive relationship between reading skills and shoe size for elementary school-aged children. <br><br>Choose the best explanation for this result. ,Older students have better reading skills and larger shoe sizes than younger students.,1,1,NA
ales,Sester,Alejandra,Question ID 1,<!--RsQ_001-->Choose the correct words to describe the scatterplot below:<br><br><span style=font-family:'Arial Unicode MS'; color:#000000;><IMG src=ppg/respondus/exam_Ch_6_HW/strongpositivelinear.jpg alt=image align=bottom border=0></span><br><br>The form of the relationship is [a]. The strength of the relationship is [b]. The direction of the relationship is [c]. There are no outliers. ,"linear,strong,positive",3,3,NA
